Page,Title,URL,Report Link,Total Violations,Total Passes,Critical,Serious,Moderate,Minor,Severity Score
119,History & Genealogy | Clearview Library,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=26,./reports/119.html,1,43,0,0,1,0,2
12,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research,./reports/12.html,1,45,0,0,1,0,2
120,History & Genealogy | Clearview Library,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=62,./reports/120.html,1,43,0,0,1,0,2
121,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=77,./reports/121.html,1,43,0,0,1,0,2
122,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=20,./reports/122.html,1,43,0,0,1,0,2
123,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=18,./reports/123.html,1,43,0,0,1,0,2
124,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=19,./reports/124.html,1,43,0,0,1,0,2
125,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=16,./reports/125.html,1,43,0,0,1,0,2
126,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=23,./reports/126.html,1,43,0,0,1,0,2
127,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=25,./reports/127.html,1,43,0,0,1,0,2
128,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=24,./reports/128.html,1,43,0,0,1,0,2
129,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=21,./reports/129.html,1,43,0,0,1,0,2
13,Books & Literature | Clearview Library,https://clearviewlibrary.org/borrow-research/research/books-literature-0,./reports/13.html,1,43,0,0,1,0,2
130,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=26,./reports/130.html,1,43,0,0,1,0,2
131,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=62,./reports/131.html,1,43,0,0,1,0,2
132,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=77,./reports/132.html,1,43,0,0,1,0,2
133,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=20,./reports/133.html,1,43,0,0,1,0,2
134,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=18,./reports/134.html,1,43,0,0,1,0,2
135,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=19,./reports/135.html,1,43,0,0,1,0,2
136,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=16,./reports/136.html,1,43,0,0,1,0,2
137,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=23,./reports/137.html,1,43,0,0,1,0,2
138,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=25,./reports/138.html,1,43,0,0,1,0,2
139,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=24,./reports/139.html,1,43,0,0,1,0,2
14,Business & Legal | Clearview Library,https://clearviewlibrary.org/borrow-research/research/business-legal-0,./reports/14.html,1,43,0,0,1,0,2
140,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=21,./reports/140.html,1,43,0,0,1,0,2
141,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=26,./reports/141.html,1,43,0,0,1,0,2
142,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=62,./reports/142.html,1,43,0,0,1,0,2
143,Meeting Room Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/meeting-room-policy,./reports/143.html,1,45,0,0,1,0,2
144,Newsletter Signup | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/signup,./reports/144.html,1,47,0,0,1,0,2
145,Cookbook Nook | Clearview Library,https://clearviewlibrary.org/cookbook-nook,./reports/145.html,1,45,0,0,1,0,2
146,100 Books Before Graduation | Clearview Library,https://clearviewlibrary.org/100-books-before-graduation,./reports/146.html,2,42,0,0,2,0,4
147,Program Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/program-policy,./reports/147.html,1,45,0,0,1,0,2
148,Unattended Children and Behavior Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/unattended-children-and-behavior-policy,./reports/148.html,1,44,0,0,1,0,2
149,1000 Books Before Kindergarten Signup | Clearview Library,https://clearviewlibrary.org/programs-events/just-for-kids/1kbk-signup,./reports/149.html,2,43,0,0,2,0,4
15,History & Genealogy | Clearview Library,https://clearviewlibrary.org/borrow-research/research/history-genealogy,./reports/15.html,1,43,0,0,1,0,2
150,All Databases | Clearview Library,https://clearviewlibrary.org/borrow-research/research/all-databases,./reports/150.html,1,44,0,0,1,0,2
151,Request for Proposal for Strategic Planning Consulting Services | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/request-proposal-strategic-planning-consulting-services,./reports/151.html,1,44,0,0,1,0,2
152,New Hours at Severance Library | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/new-hours-severance-library,./reports/152.html,1,43,0,0,1,0,2
153,Award-Winning Author Joel H. Morris to Headline Clearview Reads 2026 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/award-winning-author-joel-h-morris-headline-clearview-reads-2026,./reports/153.html,1,44,0,0,1,0,2
154,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news?page=0,./reports/154.html,1,45,0,0,1,0,2
155,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news?page=1,./reports/155.html,1,45,0,0,1,0,2
156,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news?page=2,./reports/156.html,1,45,0,0,1,0,2
157,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news?page=3,./reports/157.html,1,45,0,0,1,0,2
158,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news?page=4,./reports/158.html,1,45,0,0,1,0,2
159,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news?page=5,./reports/159.html,1,45,0,0,1,0,2
16,Homework & Online Learning | Clearview Library,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0,./reports/16.html,1,43,0,0,1,0,2
160,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news?page=6,./reports/160.html,1,45,0,0,1,0,2
161,Bookmobile Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/bookmobile-policy,./reports/161.html,1,45,0,0,1,0,2
162,Budget Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/budget-policy,./reports/162.html,1,44,0,0,1,0,2
163,Check Out Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/check-out-policy,./reports/163.html,1,45,0,0,1,0,2
164,Co-Location of Library Facilities Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/co-location-library-facilities-policy,./reports/164.html,1,44,0,0,1,0,2
165,Collection Development Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/collection-development-policy,./reports/165.html,1,45,0,0,1,0,2
166,"Comments, Complaints, and Concerns Policy | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/policies-faqs/comments-complaints-and-concerns-policy,./reports/166.html,1,45,0,0,1,0,2
167,Conduct in the Library Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/conduct-library-policy,./reports/167.html,1,44,0,0,1,0,2
168,Copyright Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/copyright-policy,./reports/168.html,1,44,0,0,1,0,2
169,Displays and Exhibits Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/displays-and-exhibits-policy,./reports/169.html,1,45,0,0,1,0,2
17,News & Current Events | Clearview Library,https://clearviewlibrary.org/borrow-research/research/news-current-events,./reports/17.html,1,43,0,0,1,0,2
170,Emergency Closings Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/emergency-closings-policy,./reports/170.html,1,44,0,0,1,0,2
171,Facilities Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/facilities-policy,./reports/171.html,1,44,0,0,1,0,2
172,Federal Immigration Authority Contact Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/federal-immigration-authority-contact-policy,./reports/172.html,1,44,0,0,1,0,2
173,Financial Policies | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/financial-policies,./reports/173.html,1,45,0,0,1,0,2
174,Interlibrary Loan Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/interlibrary-loan-policy,./reports/174.html,1,45,0,0,1,0,2
175,Internet Safety and Acceptable Use Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/internet-safety-and-acceptable-use-policy,./reports/175.html,1,44,0,0,1,0,2
176,Investment Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/investment-policy,./reports/176.html,1,44,0,0,1,0,2
177,Material Donation Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/material-donation-policy,./reports/177.html,1,45,0,0,1,0,2
178,Naming Rights Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/naming-rights-policy,./reports/178.html,1,44,0,0,1,0,2
179,Open Records Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/open-records-policy,./reports/179.html,1,45,0,0,1,0,2
18,Reserve a Meeting Room | Clearview Library,https://clearviewlibrary.org/services/other/reserve-room,./reports/18.html,1,45,0,0,1,0,2
180,"Photography, Videography, and Recording Policy | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/policies-faqs/photography-videography-and-recording-policy,./reports/180.html,1,45,0,0,1,0,2
181,Privacy of User Records Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/privacy-user-records-policy,./reports/181.html,1,44,0,0,1,0,2
182,Procurement Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/procurement-policy,./reports/182.html,1,50,0,0,1,0,2
183,Provision of Library Services Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/provision-library-services-policy,./reports/183.html,1,44,0,0,1,0,2
184,Public Art Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/public-art-policy,./reports/184.html,1,45,0,0,1,0,2
185,Public Comment Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/public-comment-policy,./reports/185.html,1,45,0,0,1,0,2
186,Public Postings and Promotional Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/public-postings-and-promotional-policy,./reports/186.html,1,44,0,0,1,0,2
187,Records Retention Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/records-retention-policy,./reports/187.html,1,45,0,0,1,0,2
188,Request for Reconsideration Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/request-for-reconsideration-policy,./reports/188.html,1,45,0,0,1,0,2
189,Social Media Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/social-media-policy,./reports/189.html,1,44,0,0,1,0,2
19,For Adults | Clearview Library,https://clearviewlibrary.org/programs-events/upcoming-events/for-adults,./reports/19.html,1,48,0,0,1,0,2
190,Solicitation and Petitioning Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/solicitation-and-petitioning-policy,./reports/190.html,1,45,0,0,1,0,2
191,Teen Spaces Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/teen-spaces-policy,./reports/191.html,1,45,0,0,1,0,2
192,Trustee Code of Ethics Policy | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/policies-faqs/trustee-code-of-ethics-policy,./reports/192.html,1,44,0,0,1,0,2
193,Teen Volunteer Application Form | Clearview Library,https://clearviewlibrary.org/about-us/support-donate/volunteer/teens,./reports/193.html,2,45,0,1,1,0,5
194,Youth Services Volunteer Application | Clearview Library,https://clearviewlibrary.org/form/youth-services-volunteer,./reports/194.html,2,42,0,0,2,0,4
195,"New Year, New Us: Clearview Joins the Marmot Library Network | Clearview Library",https://clearviewlibrary.org/about-us/learn-more/news/new-year-new-us-clearview-joins-marmot-library-network,./reports/195.html,2,44,0,0,2,0,4
196,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/news?page=0,./reports/196.html,1,44,0,0,1,0,2
197,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/news?page=1,./reports/197.html,1,44,0,0,1,0,2
198,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/news?page=2,./reports/198.html,1,44,0,0,1,0,2
199,News | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/news?page=3,./reports/199.html,1,44,0,0,1,0,2
2,Hours & Locations | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/hours-locations,./reports/2.html,2,45,1,0,1,0,6
20,For Teens | Clearview Library,https://clearviewlibrary.org/programs-events/upcoming-events/for-teens,./reports/20.html,2,53,0,1,1,0,5
200,Art in the Quiet Space - January 2026 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/art-quiet-space-january-2026,./reports/200.html,1,44,0,0,1,0,2
201,Local Artists Featured in New Windsor Library Gallery Exhibit | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/local-artists-featured-new-windsor-library-gallery-exhibit,./reports/201.html,1,44,0,0,1,0,2
202,Art in the Library - July 2025 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/art-library-july-2025,./reports/202.html,1,44,0,0,1,0,2
203,Art in the Library - Winter Edition! | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/art-library-winter-edition,./reports/203.html,1,44,0,0,1,0,2
204,Art in the Library! May - July 2024 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/art-library-may-july-2024,./reports/204.html,1,44,0,0,1,0,2
205,Art in the Library! March - May 2024 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/art-library-march-may-2024,./reports/205.html,1,44,0,0,1,0,2
206,Art in the Library! January - March 2024 | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/art-in-the-library-January-March-2024,./reports/206.html,1,44,0,0,1,0,2
207,Art in the Library! | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/art-in-the-library,./reports/207.html,1,44,0,0,1,0,2
208,Community | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/community,./reports/208.html,1,43,0,0,1,0,2
209,Clearview Library District Launches New ASL Resource Through Mango Languages | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-district-launches-new-asl-resource-through-mango,./reports/209.html,1,44,0,0,1,0,2
21,Book Clubs | Clearview Library,https://clearviewlibrary.org/programs-events/upcoming-events/book-clubs,./reports/21.html,1,48,0,0,1,0,2
210,Try Mango Languages’ ASL Course – Your Library Needs Your Help! | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/try-mango-languages-asl-course-your-library-needs-your-help,./reports/210.html,1,43,0,0,1,0,2
211,Clearview Library Adds Genealogy Databases | Clearview Library,https://clearviewlibrary.org/about-us/learn-more/news/clearview-library-adds-genealogy-databases,./reports/211.html,1,44,0,0,1,0,2
212,Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research?field_resource_category_target_id=All,./reports/212.html,1,45,0,0,1,0,2
213,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=77,./reports/213.html,1,43,0,0,1,0,2
214,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=20,./reports/214.html,1,43,0,0,1,0,2
215,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=18,./reports/215.html,1,43,0,0,1,0,2
216,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=19,./reports/216.html,1,43,0,0,1,0,2
217,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=16,./reports/217.html,1,43,0,0,1,0,2
218,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=23,./reports/218.html,1,43,0,0,1,0,2
219,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=25,./reports/219.html,1,43,0,0,1,0,2
22,Suggest a Program | Clearview Library,https://clearviewlibrary.org/programs-events/upcoming-events/suggest-program,./reports/22.html,1,45,0,0,1,0,2
220,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=24,./reports/220.html,1,43,0,0,1,0,2
221,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=21,./reports/221.html,1,43,0,0,1,0,2
222,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=26,./reports/222.html,1,43,0,0,1,0,2
223,General Research | Clearview Library,https://clearviewlibrary.org/borrow-research/research/general-research?field_resource_category_target_id=62,./reports/223.html,1,43,0,0,1,0,2
224,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=77,./reports/224.html,1,43,0,0,1,0,2
225,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=20,./reports/225.html,1,43,0,0,1,0,2
226,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=18,./reports/226.html,1,43,0,0,1,0,2
227,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=19,./reports/227.html,1,43,0,0,1,0,2
228,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=16,./reports/228.html,1,43,0,0,1,0,2
229,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=23,./reports/229.html,1,43,0,0,1,0,2
23,Summer Adventure Program | Clearview Library,https://clearviewlibrary.org/sap,./reports/23.html,1,43,0,0,1,0,2
230,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=25,./reports/230.html,1,43,0,0,1,0,2
231,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=24,./reports/231.html,1,43,0,0,1,0,2
232,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=21,./reports/232.html,1,43,0,0,1,0,2
233,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=26,./reports/233.html,1,43,0,0,1,0,2
234,Automotive | Clearview Library,https://clearviewlibrary.org/borrow-research/research/automotive?field_resource_category_target_id=62,./reports/234.html,1,43,0,0,1,0,2
235,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=77,./reports/235.html,1,43,0,0,1,0,2
236,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=20,./reports/236.html,1,43,0,0,1,0,2
237,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=18,./reports/237.html,1,43,0,0,1,0,2
238,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=19,./reports/238.html,1,43,0,0,1,0,2
239,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=16,./reports/239.html,1,43,0,0,1,0,2
24,Just for Kids | Clearview Library,https://clearviewlibrary.org/programs-events/just-for-kids,./reports/24.html,1,48,0,0,1,0,2
240,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=23,./reports/240.html,1,43,0,0,1,0,2
241,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=25,./reports/241.html,1,43,0,0,1,0,2
242,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=24,./reports/242.html,1,43,0,0,1,0,2
243,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=21,./reports/243.html,1,43,0,0,1,0,2
244,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=26,./reports/244.html,1,43,0,0,1,0,2
245,Health & Science | Clearview Library,https://clearviewlibrary.org/borrow-research/research/health-science?field_resource_category_target_id=62,./reports/245.html,1,43,0,0,1,0,2
246,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=77,./reports/246.html,1,43,0,0,1,0,2
247,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=20,./reports/247.html,1,43,0,0,1,0,2
248,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=18,./reports/248.html,1,43,0,0,1,0,2
249,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=19,./reports/249.html,1,43,0,0,1,0,2
25,Little Ones | Clearview Library,https://clearviewlibrary.org/programs-events/just-for-kids/little-ones,./reports/25.html,2,46,0,1,1,0,5
250,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=16,./reports/250.html,1,43,0,0,1,0,2
251,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=23,./reports/251.html,1,43,0,0,1,0,2
252,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=25,./reports/252.html,1,43,0,0,1,0,2
253,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=24,./reports/253.html,1,43,0,0,1,0,2
254,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=21,./reports/254.html,1,43,0,0,1,0,2
255,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=26,./reports/255.html,1,43,0,0,1,0,2
256,Hobbies | Clearview Library,https://clearviewlibrary.org/borrow-research/research/hobbies?field_resource_category_target_id=62,./reports/256.html,1,43,0,0,1,0,2
257,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=77,./reports/257.html,1,43,0,0,1,0,2
258,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=20,./reports/258.html,1,43,0,0,1,0,2
259,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=18,./reports/259.html,1,43,0,0,1,0,2
26,1000 Books Before Kindergarten | Clearview Library,https://clearviewlibrary.org/programs-events/just-for-kids/1k-books-before-kindergarten,./reports/26.html,1,44,0,0,1,0,2
260,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=19,./reports/260.html,1,43,0,0,1,0,2
261,Technology | Clearview Library,https://clearviewlibrary.org/borrow-research/research/technology?field_resource_category_target_id=16,./reports/261.html,1,43,0,0,1,0,2
