Page,URL,Title,Impact,Rule ID,Description,Help,Help URL,HTML Element
101,https://clearviewlibrary.org/about-us/learn-more/news/half-baked-harvest-quick-cozy-cookbook-tieghan-gerard,Half Baked Harvest Quick & Cozy: A Cookbook by Tieghan Gerard | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
101,https://clearviewlibrary.org/about-us/learn-more/news/half-baked-harvest-quick-cozy-cookbook-tieghan-gerard,Half Baked Harvest Quick & Cozy: A Cookbook by Tieghan Gerard | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
101,https://clearviewlibrary.org/about-us/learn-more/news/half-baked-harvest-quick-cozy-cookbook-tieghan-gerard,Half Baked Harvest Quick & Cozy: A Cookbook by Tieghan Gerard | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<input id=""prf-search-field"" type=""search"" name=""lookfor"" value="""" placeholder=""Search for books, movies, and more..."">"
101,https://clearviewlibrary.org/about-us/learn-more/news/half-baked-harvest-quick-cozy-cookbook-tieghan-gerard,Half Baked Harvest Quick & Cozy: A Cookbook by Tieghan Gerard | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-toggle-selectized"">Select search location</label>"
101,https://clearviewlibrary.org/about-us/learn-more/news/half-baked-harvest-quick-cozy-cookbook-tieghan-gerard,Half Baked Harvest Quick & Cozy: A Cookbook by Tieghan Gerard | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""selectize-input items full has-options has-items"">"
101,https://clearviewlibrary.org/about-us/learn-more/news/half-baked-harvest-quick-cozy-cookbook-tieghan-gerard,Half Baked Harvest Quick & Cozy: A Cookbook by Tieghan Gerard | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""search-suggestions"">"
102,https://clearviewlibrary.org/about-us/learn-more/news?page=0,News | Clearview Library,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""node-title"">"
102,https://clearviewlibrary.org/about-us/learn-more/news?page=0,News | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
102,https://clearviewlibrary.org/about-us/learn-more/news?page=0,News | Clearview Library,serious,list,Ensure that lists are structured correctly,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.10/list?application=axeAPI,"<ul class=""pager__items js-pager__items"">"
102,https://clearviewlibrary.org/about-us/learn-more/news?page=0,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
102,https://clearviewlibrary.org/about-us/learn-more/news?page=0,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<input id=""prf-search-field"" type=""search"" name=""lookfor"" value="""" placeholder=""Search for books, movies, and more..."">"
102,https://clearviewlibrary.org/about-us/learn-more/news?page=0,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-toggle-selectized"">Select search location</label>"
102,https://clearviewlibrary.org/about-us/learn-more/news?page=0,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""selectize-input items full has-options has-items"">"
102,https://clearviewlibrary.org/about-us/learn-more/news?page=0,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""search-suggestions"">"
103,https://clearviewlibrary.org/about-us/learn-more/news?page=1,News | Clearview Library,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""node-title"">"
103,https://clearviewlibrary.org/about-us/learn-more/news?page=1,News | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
103,https://clearviewlibrary.org/about-us/learn-more/news?page=1,News | Clearview Library,serious,list,Ensure that lists are structured correctly,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.10/list?application=axeAPI,"<ul class=""pager__items js-pager__items"">"
103,https://clearviewlibrary.org/about-us/learn-more/news?page=1,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
103,https://clearviewlibrary.org/about-us/learn-more/news?page=1,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<input id=""prf-search-field"" type=""search"" name=""lookfor"" value="""" placeholder=""Search for books, movies, and more..."">"
103,https://clearviewlibrary.org/about-us/learn-more/news?page=1,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-toggle-selectized"">Select search location</label>"
103,https://clearviewlibrary.org/about-us/learn-more/news?page=1,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""selectize-input items full has-options has-items"">"
103,https://clearviewlibrary.org/about-us/learn-more/news?page=1,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""search-suggestions"">"
104,https://clearviewlibrary.org/about-us/learn-more/news?page=2,News | Clearview Library,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""node-title"">
            <a href=""https://clearviewlibrary.org/about-us/learn-more/news/staff-spotlight-cynthia"" rel=""bookmark""><span property=""schema:name"" class=""field field--name-title field--type-string field--label-hidden"">Staff Spotlight: Cynthia</span>
</a>
        </h4>"
104,https://clearviewlibrary.org/about-us/learn-more/news?page=2,News | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
104,https://clearviewlibrary.org/about-us/learn-more/news?page=2,News | Clearview Library,serious,list,Ensure that lists are structured correctly,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.10/list?application=axeAPI,"<ul class=""pager__items js-pager__items"">"
104,https://clearviewlibrary.org/about-us/learn-more/news?page=2,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
104,https://clearviewlibrary.org/about-us/learn-more/news?page=2,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<input id=""prf-search-field"" type=""search"" name=""lookfor"" value="""" placeholder=""Search for books, movies, and more..."">"
104,https://clearviewlibrary.org/about-us/learn-more/news?page=2,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-toggle-selectized"">Select search location</label>"
104,https://clearviewlibrary.org/about-us/learn-more/news?page=2,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""selectize-input items full has-options has-items"">"
104,https://clearviewlibrary.org/about-us/learn-more/news?page=2,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""search-suggestions"">"
105,https://clearviewlibrary.org/about-us/learn-more/news?page=3,News | Clearview Library,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""node-title"">"
105,https://clearviewlibrary.org/about-us/learn-more/news?page=3,News | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
105,https://clearviewlibrary.org/about-us/learn-more/news?page=3,News | Clearview Library,serious,list,Ensure that lists are structured correctly,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.10/list?application=axeAPI,"<ul class=""pager__items js-pager__items"">"
105,https://clearviewlibrary.org/about-us/learn-more/news?page=3,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
105,https://clearviewlibrary.org/about-us/learn-more/news?page=3,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<input id=""prf-search-field"" type=""search"" name=""lookfor"" value="""" placeholder=""Search for books, movies, and more..."">"
105,https://clearviewlibrary.org/about-us/learn-more/news?page=3,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-toggle-selectized"">Select search location</label>"
105,https://clearviewlibrary.org/about-us/learn-more/news?page=3,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""selectize-input items full has-options has-items"">"
105,https://clearviewlibrary.org/about-us/learn-more/news?page=3,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""search-suggestions"">"
106,https://clearviewlibrary.org/about-us/learn-more/news?page=4,News | Clearview Library,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""node-title"">"
106,https://clearviewlibrary.org/about-us/learn-more/news?page=4,News | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
106,https://clearviewlibrary.org/about-us/learn-more/news?page=4,News | Clearview Library,serious,list,Ensure that lists are structured correctly,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.10/list?application=axeAPI,"<ul class=""pager__items js-pager__items"">"
106,https://clearviewlibrary.org/about-us/learn-more/news?page=4,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
106,https://clearviewlibrary.org/about-us/learn-more/news?page=4,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<input id=""prf-search-field"" type=""search"" name=""lookfor"" value="""" placeholder=""Search for books, movies, and more..."">"
106,https://clearviewlibrary.org/about-us/learn-more/news?page=4,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-toggle-selectized"">Select search location</label>"
106,https://clearviewlibrary.org/about-us/learn-more/news?page=4,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""selectize-input items full has-options has-items"">"
106,https://clearviewlibrary.org/about-us/learn-more/news?page=4,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""search-suggestions"">"
107,https://clearviewlibrary.org/about-us/learn-more/news?page=5,News | Clearview Library,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""node-title"">
            <a href=""/about-us/learn-more/news/staff-spotlight-caleb-shaver"" rel=""bookmark""><span property=""schema:name"" class=""field field--name-title field--type-string field--label-hidden"">Staff Spotlight: Caleb Shaver</span>
</a>
        </h4>"
107,https://clearviewlibrary.org/about-us/learn-more/news?page=5,News | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
107,https://clearviewlibrary.org/about-us/learn-more/news?page=5,News | Clearview Library,serious,list,Ensure that lists are structured correctly,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.10/list?application=axeAPI,"<ul class=""pager__items js-pager__items"">"
107,https://clearviewlibrary.org/about-us/learn-more/news?page=5,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
107,https://clearviewlibrary.org/about-us/learn-more/news?page=5,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<input id=""prf-search-field"" type=""search"" name=""lookfor"" value="""" placeholder=""Search for books, movies, and more..."">"
107,https://clearviewlibrary.org/about-us/learn-more/news?page=5,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-toggle-selectized"">Select search location</label>"
107,https://clearviewlibrary.org/about-us/learn-more/news?page=5,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""selectize-input items full has-options has-items"">"
107,https://clearviewlibrary.org/about-us/learn-more/news?page=5,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""search-suggestions"">"
108,https://clearviewlibrary.org/about-us/learn-more/news?page=6,News | Clearview Library,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""node-title"">"
108,https://clearviewlibrary.org/about-us/learn-more/news?page=6,News | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
108,https://clearviewlibrary.org/about-us/learn-more/news?page=6,News | Clearview Library,serious,list,Ensure that lists are structured correctly,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.10/list?application=axeAPI,"<ul class=""pager__items js-pager__items"">"
108,https://clearviewlibrary.org/about-us/learn-more/news?page=6,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
108,https://clearviewlibrary.org/about-us/learn-more/news?page=6,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<input id=""prf-search-field"" type=""search"" name=""lookfor"" value="""" placeholder=""Search for books, movies, and more..."">"
108,https://clearviewlibrary.org/about-us/learn-more/news?page=6,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-toggle-selectized"">Select search location</label>"
108,https://clearviewlibrary.org/about-us/learn-more/news?page=6,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""selectize-input items full has-options has-items"">"
108,https://clearviewlibrary.org/about-us/learn-more/news?page=6,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<div class=""search-suggestions"">"
109,https://clearviewlibrary.org/about-us/learn-more/news?page=7,News | Clearview Library,moderate,heading-order,Ensure the order of headings is semantically correct,Heading levels should only increase by one,https://dequeuniversity.com/rules/axe/4.10/heading-order?application=axeAPI,"<h4 class=""node-title"">
            <a href=""/about-us/learn-more/news/staff-spotlight-kaytlen-kidney"" rel=""bookmark""><span property=""schema:name"" class=""field field--name-title field--type-string field--label-hidden"">Staff Spotlight: Kaytlen Kidney</span>
</a>
        </h4>"
109,https://clearviewlibrary.org/about-us/learn-more/news?page=7,News | Clearview Library,moderate,landmark-unique,Ensure landmarks are unique,Landmarks should have a unique role or role/label/title (i.e. accessible name) combination,https://dequeuniversity.com/rules/axe/4.10/landmark-unique?application=axeAPI,"<nav role=""navigation"" aria-labelledby=""block-clearview-main-menu-menu"" id=""block-clearview-main-menu"" class=""block block-menu navigation menu--main"">"
109,https://clearviewlibrary.org/about-us/learn-more/news?page=7,News | Clearview Library,serious,list,Ensure that lists are structured correctly,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.10/list?application=axeAPI,"<ul class=""pager__items js-pager__items"">"
109,https://clearviewlibrary.org/about-us/learn-more/news?page=7,News | Clearview Library,moderate,region,Ensure all page content is contained by landmarks,All page content should be contained by landmarks,https://dequeuniversity.com/rules/axe/4.10/region?application=axeAPI,"<label for=""prf-search-field"">Enter search terms</label>"
